Id,Text,Tags,Label,LabelNum,createTime
48527808,Loss is increasing from first epoch itself I am training my siamese network for nlp. I have used lstm in it. and BCELoss. My loss is increasing from the first epoch. The first 36 epoch loss is error after 0 is 272.4357 [torch.FloatTensor of size 1] error after 1 is 271.8972 [torch.FloatTensor of size 1] error after 2 is 271.5598 [torch.FloatTensor of size 1] error after 3 is 271.6979 [torch.FloatTensor of size 1] error after 4 is 271.7315 [torch.FloatTensor of size 1] error after 5 is 272.3965 [torch.FloatTensor of size 1] error after 6 is 273.3982 [torch.FloatTensor of size 1] error after 7 is 275.1197 [torch.FloatTensor of size 1] error after 8 is 275.8228 [torch.FloatTensor of size 1] error after 9 is 278.3311 [torch.FloatTensor of size 1] error after 10 is 277.1054 [torch.FloatTensor of size 1] error after 11 is 277.8418 [torch.FloatTensor of size 1] error after 12 is 279.0189 [torch.FloatTensor of size 1] error after 13 is 278.4090 [torch.FloatTensor of size 1] error after 14 is 281.8813 [torch.FloatTensor of size 1] error after 15 is 283.4077 [torch.FloatTensor of size 1] error after 16 is 286.3093 [torch.FloatTensor of size 1] error after 17 is 287.6292 [torch.FloatTensor of size 1] error after 18 is 297.2318 [torch.FloatTensor of size 1] error after 19 is 307.4176 [torch.FloatTensor of size 1] error after 20 is 304.6649 [torch.FloatTensor of size 1] error after 21 is 328.9772 [torch.FloatTensor of size 1] error after 22 is 300.0669 [torch.FloatTensor of size 1] error after 23 is 292.3902 [torch.FloatTensor of size 1] error after 24 is 300.8633 [torch.FloatTensor of size 1] error after 25 is 305.1822 [torch.FloatTensor of size 1] error after 26 is 333.9984 [torch.FloatTensor of size 1] error after 27 is 346.2062 [torch.FloatTensor of size 1] error after 28 is 354.6148 [torch.FloatTensor of size 1] error after 29 is 341.3568 [torch.FloatTensor of size 1] error after 30 is 369.7580 [torch.FloatTensor of size 1] error after 31 is 366.1615 [torch.FloatTensor of size 1] error after 32 is 368.2455 [torch.FloatTensor of size 1] error after 33 is 391.4102 [torch.FloatTensor of size 1] error after 34 is 394.3190 [torch.FloatTensor of size 1] error after 35 is 401.0990 [torch.FloatTensor of size 1] error after 36 is 422.3723 [torch.FloatTensor of size 1],|python|optimization|neural-network|deep-learning|pytorch|,training,2,2018-01-30T18:04:04.190
48594888,"CNN train accuracy gets better during training, but test accuracy stays around 40% So in the past few months I've been learning a lot about neural networks with Tensorflow and Keras, so I wanted to try to make a model for the CIFAR10 dataset (code below). However, during the training process, the accuracy gets better (from about 35% after 1 epoch to about 60-65% after 5 epochs), but the val_acc stays the same or increases only a little. Here are the printed results: I've looked around on the internet and my best guess is that my model is overfitted, so I've tried removing some layers, adding more dropout layers and reducing the amount of filters, but none showed any enhancement. The weirdest thing is that a while ago I made a very similar model, based on some tutorials, which had a final accuracy of 80% after 8 epochs. (I lost that file though) Here is the code of my model: and are of size and and and are of size and . My question: what causes this and what can I do about it? Edit after Maxim's answer: I changed the model to this: and the output is now this: It seems that I'm overfitting again, even though I changed the model with the help I've gotten so far... Any explanations or tips? The input images are numpy arrays normalized to",|python|numpy|tensorflow|keras|conv-neural-network|,training,2,2018-02-03T07:09:16.700
48709839,"StopIteration: generator_output = next(output_generator) I have the following code which I rewrite to work on a large scale dataset. I am using Python generator to Fit the model on data yielded batch-by-batch. I obtain the following error: I looked into a similar question posted here however, I am not able to resolve the error why StopIteration is raised.",|python|numpy|keras|,training,2,2018-02-09T16:10:33.480
48934338,Non linear Regression: Why isn't the model learning? I just started learning keras. I am trying to train a non-linear regression model in keras but model doesn't seem to learn much. what am I doing wrong?,|python|machine-learning|keras|neural-network|regression|,training,2,2018-02-22T18:04:35.420
48987959,classification metrics can't handle a mix of continuous-multioutput and multi-label-indicator targets I have created an ANN with numerical inputs and a single categorical output which is one hot encoded to be 1 of 19 categories. I set my output layer to have 19 units. I don't know how to perform the confusion matrix now nor how to classifier.predict() in light of this rather than a single binary output. I keep getting an error saying classification metrics can't handle a mix of continuous-multioutput and multi-label-indicator targets. Not sure how to proceed.,|python|keras|,tensor,1,2018-02-26T11:54:55.950
48991644,"Keras fit_generator using input and output image generators 'ndim' error I decided to try my hand at training an auto-encoder for re-coloring grey scale images. This approach might be a tad naive, but I want to play with it and see how good (or bad) it works and examine how I can improve it. However, it unexpectedly throws the following error: My code is: Given the error message, I think the error might stem from calling two generators (one supplying the grey input images, the second supplying the original colorful images, serving as the targets). How can I solve this? Many thanks!",|python|keras|generator|autoencoder|,api,4,2018-02-26T15:17:42.903
49113140,"ImportError: cannot import name '_obtain_input_shape' from keras In Keras, I'm trying to import as follows: However, I get the following error: ImportError: cannot import name '_obtain_input_shape' The reason I'm trying to import _obtain_input_shape is so that I can determine the input shape(so as to load VGG-Face as follows : I'm using it to determine the correct input shape of the input tensor as follow: Please assist? Thanks in advance.",|keras|keras-layer|keras-2|,api,4,2018-03-05T14:52:22.863
49206550,pytorch error: multi-target not supported in CrossEntropyLoss() I am on a project using acceleration data to predict some activities. But I have problems on the loss calculation. I am using for it. Data is used for it like below I use the first 4 data of each rows to predict the index like the last one of each rows. The error messages are like below. My code is based on Sung Kim's pytorch,|python|python-3.x|machine-learning|neural-network|pytorch|,tensor,1,2018-03-10T07:36:40.043
49304817,"PyTorch: Comparing predicted label and target label to compute accuracy I'm trying to implement this loop to get the accuracy of my PyTorch CNN (The complete code of it is here ) My version of the loop is so far: If I run it like this, I get: I used to have both tensors as LongTensors, which seems to work fine to avert the ""Expected this...but got..."" errors. They look like this now: I supppose the problem now is, that is returning a row but not the column. How do I get this to work?",|python|python-3.x|torch|pytorch|tensor|,tensor,1,2018-03-15T16:39:13.100
49686230,"Poor loss convergence and accuracy with CNN model I've built a binary classifier using TF which classify's a 16x16 gray scale image into one of two classes with distribution 87-13. The issue that I'm having is that the model's log loss converges to ~0.4 , which is better than random however I cannot get it to improve beyond this. The vision problem is in the realm of video encoding, This image should provide some understanding to the problem , where images are are either to be or not to be split (0/1) based on their homogeneity. Note squares near edges are more likely sub-split to smaller ones. When validating the model (1.1e7 examples, 87-13 distribution), I cannot achieve an F1-score better than ~50% . My training data consists of 2.2e8 examples which are oversampled/undersampled to achieve 50-50 distribution. I'm using a batch size of 1024 a substantial shuffle buffer (the data isn't ordered to begin with). Optimised using Adam, with default hyperparameters. Things I've tried to improve the performance (test (outcome)): Larger networks, changing number of layers, activations, convolutional kernel sizes and strides etc (same convergence) Dropout between dense layers(Same performance as with large nets, worse performance with small nets) Other Adam hyperparameters (all lead to same convergence, eventually) Other optimisers (same as above) Training with very small dataset to test convergence (loss saturates to 0) Regularising input (no effect) Varying batch size (just influences the noise in the loss and convergence time) I've been stuck trying to get the performance to improve, I think I've read every SO question that I could find. Any advice would be a great help.",|tensorflow|loss-function|,training,2,2018-04-06T05:51:50.457
